"trial","subject","R","offer_A","RT","offer_B","is_choice_A","choice","subject_original_id"
368,9,"r2",2,1.372,5,0,5,"69d2b8672541083658fc0f45"
369,9,"r1",4,0.571,5,1,4,"69d2b8672541083658fc0f45"
370,9,"r1",6,0.651,5,1,6,"69d2b8672541083658fc0f45"
371,9,"r2",7,0.437,5,0,5,"69d2b8672541083658fc0f45"
372,9,"r2",4,0.906,5,0,5,"69d2b8672541083658fc0f45"
373,9,"r2",6,0.801,5,0,5,"69d2b8672541083658fc0f45"
374,9,"r1",2,0.486,5,1,2,"69d2b8672541083658fc0f45"
375,9,"r1",8,1.205,5,1,8,"69d2b8672541083658fc0f45"
376,9,"r2",6,1.583,5,0,5,"69d2b8672541083658fc0f45"
377,9,"r2",7,1.185,5,0,5,"69d2b8672541083658fc0f45"
378,9,"r2",2,0.89,5,0,5,"69d2b8672541083658fc0f45"
379,9,"r2",3,0.615,5,0,5,"69d2b8672541083658fc0f45"
380,9,"r2",7,0.807,5,0,5,"69d2b8672541083658fc0f45"
381,9,"r2",2,0.888,5,0,5,"69d2b8672541083658fc0f45"
382,9,"r1",4,0.742,5,1,4,"69d2b8672541083658fc0f45"
383,9,"r1",6,0.646,5,1,6,"69d2b8672541083658fc0f45"
384,9,"r1",2,0.549,5,1,2,"69d2b8672541083658fc0f45"
385,9,"r1",2,1.306,5,1,2,"69d2b8672541083658fc0f45"
386,9,"r1",4,0.591,5,1,4,"69d2b8672541083658fc0f45"
387,9,"r2",6,1.964,5,0,5,"69d2b8672541083658fc0f45"
388,9,"r2",3,0.589,5,0,5,"69d2b8672541083658fc0f45"
389,9,"r2",4,0.722,5,0,5,"69d2b8672541083658fc0f45"
390,9,"r1",8,1.438,5,1,8,"69d2b8672541083658fc0f45"
391,9,"r2",7,0.479,5,0,5,"69d2b8672541083658fc0f45"
392,9,"r1",3,0.934,5,1,3,"69d2b8672541083658fc0f45"
393,9,"r2",8,1.867,5,0,5,"69d2b8672541083658fc0f45"
394,9,"r2",7,1.147,5,0,5,"69d2b8672541083658fc0f45"
395,9,"r2",6,1.45,5,0,5,"69d2b8672541083658fc0f45"
396,10,"r2",8,1.327,5,0,5,"69d454217ba1e1dde3db1187"
397,10,"r1",4,1.511,5,1,4,"69d454217ba1e1dde3db1187"
398,10,"r2",6,2.744,5,0,5,"69d454217ba1e1dde3db1187"
399,10,"r2",7,2.729,5,0,5,"69d454217ba1e1dde3db1187"
400,10,"r2",6,2.571,5,0,5,"69d454217ba1e1dde3db1187"
401,10,"r1",3,2.598,5,1,3,"69d454217ba1e1dde3db1187"
402,10,"r2",8,3.317,5,0,5,"69d454217ba1e1dde3db1187"
403,10,"r2",7,2.49,5,0,5,"69d454217ba1e1dde3db1187"
404,10,"r1",2,1.638,5,1,2,"69d454217ba1e1dde3db1187"
405,10,"r2",3,2.244,5,0,5,"69d454217ba1e1dde3db1187"
406,10,"r1",3,2.444,5,1,3,"69d454217ba1e1dde3db1187"
407,10,"r2",7,1.225,5,0,5,"69d454217ba1e1dde3db1187"
408,10,"r1",2,4.041,5,1,2,"69d454217ba1e1dde3db1187"
409,10,"r1",4,2.342,5,1,4,"69d454217ba1e1dde3db1187"
410,10,"r2",4,3.06,5,0,5,"69d454217ba1e1dde3db1187"
411,10,"r2",8,2.241,5,0,5,"69d454217ba1e1dde3db1187"
412,10,"r1",2,4.121,5,1,2,"69d454217ba1e1dde3db1187"
413,10,"r2",8,3.07,5,0,5,"69d454217ba1e1dde3db1187"
414,10,"r1",3,3.155,5,1,3,"69d454217ba1e1dde3db1187"
415,10,"r2",4,1.516,5,0,5,"69d454217ba1e1dde3db1187"
416,10,"r1",6,2.388,5,1,6,"69d454217ba1e1dde3db1187"
417,10,"r1",7,2.698,5,1,7,"69d454217ba1e1dde3db1187"
418,10,"r2",7,1.282,5,0,5,"69d454217ba1e1dde3db1187"
419,10,"r1",3,1.596,5,1,3,"69d454217ba1e1dde3db1187"
420,10,"r2",4,3.164,5,0,5,"69d454217ba1e1dde3db1187"
421,10,"r2",6,3.595,5,0,5,"69d454217ba1e1dde3db1187"
422,10,"r1",2,1.561,5,1,2,"69d454217ba1e1dde3db1187"
423,10,"r1",2,1.969,5,1,2,"69d454217ba1e1dde3db1187"
424,10,"r2",3,1.161,5,0,5,"69d454217ba1e1dde3db1187"
425,10,"r1",7,3.296,5,1,7,"69d454217ba1e1dde3db1187"
426,10,"r2",8,1.521,5,0,5,"69d454217ba1e1dde3db1187"
427,10,"r1",4,1.738,5,1,4,"69d454217ba1e1dde3db1187"
428,10,"r2",6,3.755,5,0,5,"69d454217ba1e1dde3db1187"
429,10,"r2",7,2.127,5,0,5,"69d454217ba1e1dde3db1187"
430,10,"r2",8,3.158,5,0,5,"69d454217ba1e1dde3db1187"
431,10,"r1",4,4.035,5,1,4,"69d454217ba1e1dde3db1187"
432,10,"r1",2,4.166,5,1,2,"69d454217ba1e1dde3db1187"
433,10,"r1",3,1.584,5,1,3,"69d454217ba1e1dde3db1187"
434,10,"r2",6,1.427,5,0,5,"69d454217ba1e1dde3db1187"
435,10,"r2",8,3.035,5,0,5,"69d454217ba1e1dde3db1187"
436,10,"r2",4,5.226,5,0,5,"69d454217ba1e1dde3db1187"
437,10,"r2",7,3.752,5,0,5,"69d454217ba1e1dde3db1187"
438,10,"r2",6,4.567,5,0,5,"69d454217ba1e1dde3db1187"
439,10,"r1",4,2.36,5,1,4,"69d454217ba1e1dde3db1187"
440,10,"r2",6,3.544,5,0,5,"69d454217ba1e1dde3db1187"
441,10,"r2",8,4.558,5,0,5,"69d454217ba1e1dde3db1187"
442,10,"r2",7,2.665,5,0,5,"69d454217ba1e1dde3db1187"
443,10,"r1",3,2.855,5,1,3,"69d454217ba1e1dde3db1187"
444,10,"r2",2,4.71,5,0,5,"69d454217ba1e1dde3db1187"
445,10,"r2",7,2.794,5,0,5,"69d454217ba1e1dde3db1187"
446,10,"r2",8,2.214,5,0,5,"69d454217ba1e1dde3db1187"
447,10,"r2",6,2.503,5,0,5,"69d454217ba1e1dde3db1187"
448,10,"r2",3,3.452,5,0,5,"69d454217ba1e1dde3db1187"
449,10,"r1",2,2.803,5,1,2,"69d454217ba1e1dde3db1187"
450,10,"r2",6,3.691,5,0,5,"69d454217ba1e1dde3db1187"
451,10,"r1",4,2.586,5,1,4,"69d454217ba1e1dde3db1187"
452,10,"r1",4,2.066,5,1,4,"69d454217ba1e1dde3db1187"
453,10,"r2",6,2.292,5,0,5,"69d454217ba1e1dde3db1187"
454,10,"r1",3,3.381,5,1,3,"69d454217ba1e1dde3db1187"
455,10,"r2",7,2.522,5,0,5,"69d454217ba1e1dde3db1187"
456,10,"r1",4,2.228,5,1,4,"69d454217ba1e1dde3db1187"
457,10,"r2",8,2.315,5,0,5,"69d454217ba1e1dde3db1187"
458,10,"r1",8,3.588,5,1,8,"69d454217ba1e1dde3db1187"
459,10,"r1",3,1.951,5,1,3,"69d454217ba1e1dde3db1187"
460,10,"r2",7,3.24,5,0,5,"69d454217ba1e1dde3db1187"
461,10,"r2",2,3.215,5,0,5,"69d454217ba1e1dde3db1187"
462,10,"r1",4,2.538,5,1,4,"69d454217ba1e1dde3db1187"
463,10,"r2",7,2.158,5,0,5,"69d454217ba1e1dde3db1187"
464,10,"r1",3,1.766,5,1,3,"69d454217ba1e1dde3db1187"
465,10,"r2",8,1.727,5,0,5,"69d454217ba1e1dde3db1187"
466,10,"r1",6,4.552,5,1,6,"69d454217ba1e1dde3db1187"
467,10,"r2",8,3.006,5,0,5,"69d454217ba1e1dde3db1187"
468,10,"r1",7,2.764,5,1,7,"69d454217ba1e1dde3db1187"
469,10,"r1",2,1.205,5,1,2,"69d454217ba1e1dde3db1187"
470,10,"r2",7,2.168,5,0,5,"69d454217ba1e1dde3db1187"
471,10,"r2",4,1.815,5,0,5,"69d454217ba1e1dde3db1187"
472,10,"r1",4,1.107,5,1,4,"69d454217ba1e1dde3db1187"
473,10,"r1",2,0.905,5,1,2,"69d454217ba1e1dde3db1187"
474,10,"r2",3,1.607,5,0,5,"69d454217ba1e1dde3db1187"
475,10,"r1",6,1.17,5,1,6,"69d454217ba1e1dde3db1187"
476,10,"r2",8,1.805,5,0,5,"69d454217ba1e1dde3db1187"
477,10,"r2",7,1.887,5,0,5,"69d454217ba1e1dde3db1187"
478,10,"r2",6,2.018,5,0,5,"69d454217ba1e1dde3db1187"
479,10,"r2",7,3.952,5,0,5,"69d454217ba1e1dde3db1187"
480,10,"r1",2,1.715,5,1,2,"69d454217ba1e1dde3db1187"
481,10,"r2",4,2.382,5,0,5,"69d454217ba1e1dde3db1187"
482,10,"r1",2,2.09,5,1,2,"69d454217ba1e1dde3db1187"
483,10,"r2",8,1.831,5,0,5,"69d454217ba1e1dde3db1187"
484,10,"r1",2,4.851,5,1,2,"69d454217ba1e1dde3db1187"
485,10,"r2",7,1.664,5,0,5,"69d454217ba1e1dde3db1187"
486,10,"r2",8,2.342,5,0,5,"69d454217ba1e1dde3db1187"
487,10,"r2",8,2.456,5,0,5,"69d454217ba1e1dde3db1187"
488,10,"r2",6,4.283,5,0,5,"69d454217ba1e1dde3db1187"
489,10,"r1",3,1.726,5,1,3,"69d454217ba1e1dde3db1187"
490,10,"r2",4,2.221,5,0,5,"69d454217ba1e1dde3db1187"
491,10,"r1",2,1.583,5,1,2,"69d454217ba1e1dde3db1187"
492,10,"r2",7,1.325,5,0,5,"69d454217ba1e1dde3db1187"
493,10,"r2",8,1.355,5,0,5,"69d454217ba1e1dde3db1187"
494,10,"r1",4,3.053,5,1,4,"69d454217ba1e1dde3db1187"
495,10,"r1",4,2.143,5,1,4,"69d454217ba1e1dde3db1187"
496,10,"r2",6,2.232,5,0,5,"69d454217ba1e1dde3db1187"
497,10,"r1",2,2.071,5,1,2,"69d454217ba1e1dde3db1187"
498,10,"r1",6,1.888,5,1,6,"69d454217ba1e1dde3db1187"
499,10,"r1",6,4.872,5,1,6,"69d454217ba1e1dde3db1187"
500,10,"r1",3,1.78,5,1,3,"69d454217ba1e1dde3db1187"
501,10,"r1",2,2.246,5,1,2,"69d454217ba1e1dde3db1187"
502,10,"r2",3,1.724,5,0,5,"69d454217ba1e1dde3db1187"
503,10,"r2",3,3.569,5,0,5,"69d454217ba1e1dde3db1187"
504,10,"r2",7,2.144,5,0,5,"69d454217ba1e1dde3db1187"
505,10,"r2",7,2.322,5,0,5,"69d454217ba1e1dde3db1187"
506,10,"r1",4,2.021,5,1,4,"69d454217ba1e1dde3db1187"
507,10,"r2",7,4.941,5,0,5,"69d454217ba1e1dde3db1187"
508,10,"r2",8,2.234,5,0,5,"69d454217ba1e1dde3db1187"
509,10,"r1",3,2.478,5,1,3,"69d454217ba1e1dde3db1187"
510,10,"r1",2,1.504,5,1,2,"69d454217ba1e1dde3db1187"
511,10,"r1",3,2.092,5,1,3,"69d454217ba1e1dde3db1187"
512,10,"r2",7,1.664,5,0,5,"69d454217ba1e1dde3db1187"
513,10,"r1",4,2.576,5,1,4,"69d454217ba1e1dde3db1187"
514,10,"r2",6,3.037,5,0,5,"69d454217ba1e1dde3db1187"
515,10,"r1",2,4.475,5,1,2,"69d454217ba1e1dde3db1187"
516,10,"r1",2,2.491,5,1,2,"69d454217ba1e1dde3db1187"
517,10,"r1",6,2.456,5,1,6,"69d454217ba1e1dde3db1187"
518,10,"r2",3,1.011,5,0,5,"69d454217ba1e1dde3db1187"
519,10,"r2",8,2.084,5,0,5,"69d454217ba1e1dde3db1187"
520,11,"r1",3,2.733,5,1,3,"69dfb1b667293231fb257ebf"
521,11,"r2",7,3.559,5,0,5,"69dfb1b667293231fb257ebf"
522,11,"r2",8,3.617,5,0,5,"69dfb1b667293231fb257ebf"
523,11,"r2",8,3.725,5,0,5,"69dfb1b667293231fb257ebf"
524,11,"r1",4,2.827,5,1,4,"69dfb1b667293231fb257ebf"
525,11,"r2",6,2.802,5,0,5,"69dfb1b667293231fb257ebf"
526,11,"r1",3,2.186,5,1,3,"69dfb1b667293231fb257ebf"
527,11,"r2",6,2.003,5,0,5,"69dfb1b667293231fb257ebf"
528,11,"r2",7,3.829,5,0,5,"69dfb1b667293231fb257ebf"
529,11,"r2",8,2.16,5,0,5,"69dfb1b667293231fb257ebf"
530,11,"r2",6,2.776,5,0,5,"69dfb1b667293231fb257ebf"
531,11,"r1",2,2.185,5,1,2,"69dfb1b667293231fb257ebf"
532,11,"r1",2,2.526,5,1,2,"69dfb1b667293231fb257ebf"
533,11,"r1",4,1.526,5,1,4,"69dfb1b667293231fb257ebf"
534,11,"r1",3,2.587,5,1,3,"69dfb1b667293231fb257ebf"
535,11,"r2",7,3.391,5,0,5,"69dfb1b667293231fb257ebf"
536,11,"r1",2,1.591,5,1,2,"69dfb1b667293231fb257ebf"
537,11,"r1",4,3.389,5,1,4,"69dfb1b667293231fb257ebf"
538,11,"r1",3,2.908,5,1,3,"69dfb1b667293231fb257ebf"
539,11,"r2",8,3.233,5,0,5,"69dfb1b667293231fb257ebf"
540,11,"r1",2,2.82,5,1,2,"69dfb1b667293231fb257ebf"
541,11,"r2",7,3.386,5,0,5,"69dfb1b667293231fb257ebf"
542,11,"r1",4,2.67,5,1,4,"69dfb1b667293231fb257ebf"
543,11,"r2",8,2.676,5,0,5,"69dfb1b667293231fb257ebf"
544,11,"r1",2,2.719,5,1,2,"69dfb1b667293231fb257ebf"
545,11,"r1",6,4.377,5,1,6,"69dfb1b667293231fb257ebf"
546,11,"r2",7,3.931,5,0,5,"69dfb1b667293231fb257ebf"
547,11,"r1",3,2.537,5,1,3,"69dfb1b667293231fb257ebf"
548,11,"r1",2,2.464,5,1,2,"69dfb1b667293231fb257ebf"
549,11,"r2",8,4.275,5,0,5,"69dfb1b667293231fb257ebf"
550,11,"r1",7,3.137,5,1,7,"69dfb1b667293231fb257ebf"
551,11,"r1",6,3.473,5,1,6,"69dfb1b667293231fb257ebf"
552,11,"r2",6,4.049,5,0,5,"69dfb1b667293231fb257ebf"
553,11,"r2",3,4.592,5,0,5,"69dfb1b667293231fb257ebf"
554,11,"r1",4,2.293,5,1,4,"69dfb1b667293231fb257ebf"
555,11,"r2",4,4.835,5,0,5,"69dfb1b667293231fb257ebf"
556,11,"r2",2,3.832,5,0,5,"69dfb1b667293231fb257ebf"
557,11,"r2",8,3.278,5,0,5,"69dfb1b667293231fb257ebf"
558,11,"r2",6,3.302,5,0,5,"69dfb1b667293231fb257ebf"
559,11,"r1",4,3.642,5,1,4,"69dfb1b667293231fb257ebf"
560,11,"r1",3,4.054,5,1,3,"69dfb1b667293231fb257ebf"
561,11,"r2",6,2.577,5,0,5,"69dfb1b667293231fb257ebf"
562,11,"r1",3,2.55,5,1,3,"69dfb1b667293231fb257ebf"
563,11,"r2",7,3.638,5,0,5,"69dfb1b667293231fb257ebf"
564,11,"r1",8,4.251,5,1,8,"69dfb1b667293231fb257ebf"
565,11,"r1",2,2.178,5,1,2,"69dfb1b667293231fb257ebf"
566,11,"r2",6,4.834,5,0,5,"69dfb1b667293231fb257ebf"
567,11,"r1",3,2.017,5,1,3,"69dfb1b667293231fb257ebf"
568,11,"r2",4,1.348,5,0,5,"69dfb1b667293231fb257ebf"
569,11,"r2",8,1.411,5,0,5,"69dfb1b667293231fb257ebf"
570,11,"r2",7,1.719,5,0,5,"69dfb1b667293231fb257ebf"
571,11,"r1",7,1.357,5,1,7,"69dfb1b667293231fb257ebf"
572,11,"r1",2,1.883,5,1,2,"69dfb1b667293231fb257ebf"
573,11,"r2",6,1.518,5,0,5,"69dfb1b667293231fb257ebf"
574,11,"r2",6,3.231,5,0,5,"69dfb1b667293231fb257ebf"
575,11,"r2",6,2.382,5,0,5,"69dfb1b667293231fb257ebf"
576,11,"r2",7,1.244,5,0,5,"69dfb1b667293231fb257ebf"
577,11,"r2",8,2.474,5,0,5,"69dfb1b667293231fb257ebf"
578,11,"r2",3,3.08,5,0,5,"69dfb1b667293231fb257ebf"
579,11,"r2",8,1.235,5,0,5,"69dfb1b667293231fb257ebf"
580,11,"r1",4,2.471,5,1,4,"69dfb1b667293231fb257ebf"
581,11,"r2",3,2.403,5,0,5,"69dfb1b667293231fb257ebf"
582,11,"r2",7,2.43,5,0,5,"69dfb1b667293231fb257ebf"
583,11,"r1",3,3.133,5,1,3,"69dfb1b667293231fb257ebf"
584,11,"r1",2,2.12,5,1,2,"69dfb1b667293231fb257ebf"
585,11,"r2",7,3.38,5,0,5,"69dfb1b667293231fb257ebf"
586,11,"r1",4,3.225,5,1,4,"69dfb1b667293231fb257ebf"
587,11,"r2",8,3.523,5,0,5,"69dfb1b667293231fb257ebf"
588,11,"r1",4,2.693,5,1,4,"69dfb1b667293231fb257ebf"
589,11,"r1",7,2.729,5,1,7,"69dfb1b667293231fb257ebf"
590,11,"r1",2,1.284,5,1,2,"69dfb1b667293231fb257ebf"
591,11,"r1",2,2.036,5,1,2,"69dfb1b667293231fb257ebf"
592,11,"r1",4,1.762,5,1,4,"69dfb1b667293231fb257ebf"
593,11,"r1",4,4.501,5,1,4,"69dfb1b667293231fb257ebf"
594,11,"r1",4,2.876,5,1,4,"69dfb1b667293231fb257ebf"
595,11,"r2",6,1.386,5,0,5,"69dfb1b667293231fb257ebf"
596,11,"r1",3,4.856,5,1,3,"69dfb1b667293231fb257ebf"
597,11,"r2",8,4.035,5,0,5,"69dfb1b667293231fb257ebf"
598,11,"r2",7,2.123,5,0,5,"69dfb1b667293231fb257ebf"
599,11,"r2",8,1.623,5,0,5,"69dfb1b667293231fb257ebf"
600,11,"r2",6,2.064,5,0,5,"69dfb1b667293231fb257ebf"
601,11,"r1",2,2.518,5,1,2,"69dfb1b667293231fb257ebf"
602,11,"r1",3,1.605,5,1,3,"69dfb1b667293231fb257ebf"
603,11,"r2",8,1.724,5,0,5,"69dfb1b667293231fb257ebf"
604,11,"r1",6,1.599,5,1,6,"69dfb1b667293231fb257ebf"
605,11,"r2",7,1.333,5,0,5,"69dfb1b667293231fb257ebf"
606,11,"r1",2,5.592,5,1,2,"69dfb1b667293231fb257ebf"
607,11,"r1",4,1.442,5,1,4,"69dfb1b667293231fb257ebf"
608,11,"r1",7,2.803,5,1,7,"69dfb1b667293231fb257ebf"
609,11,"r1",6,2.911,5,1,6,"69dfb1b667293231fb257ebf"
610,11,"r2",3,2.005,5,0,5,"69dfb1b667293231fb257ebf"
611,11,"r2",8,3.003,5,0,5,"69dfb1b667293231fb257ebf"
612,11,"r1",4,2.628,5,1,4,"69dfb1b667293231fb257ebf"
613,11,"r1",7,2.097,5,1,7,"69dfb1b667293231fb257ebf"
614,11,"r1",4,4.804,5,1,4,"69dfb1b667293231fb257ebf"
615,11,"r2",2,2.577,5,0,5,"69dfb1b667293231fb257ebf"
616,11,"r1",3,1.929,5,1,3,"69dfb1b667293231fb257ebf"
617,11,"r1",6,1.427,5,1,6,"69dfb1b667293231fb257ebf"
618,11,"r1",2,1.993,5,1,2,"69dfb1b667293231fb257ebf"
619,11,"r2",8,4.577,5,0,5,"69dfb1b667293231fb257ebf"
620,11,"r1",7,2.338,5,1,7,"69dfb1b667293231fb257ebf"
621,11,"r2",8,2.748,5,0,5,"69dfb1b667293231fb257ebf"
622,11,"r1",3,0.722,5,1,3,"69dfb1b667293231fb257ebf"
623,11,"r1",3,2.751,5,1,3,"69dfb1b667293231fb257ebf"
624,11,"r1",2,1.785,5,1,2,"69dfb1b667293231fb257ebf"
625,11,"r2",8,2.782,5,0,5,"69dfb1b667293231fb257ebf"
626,11,"r1",7,0.924,5,1,7,"69dfb1b667293231fb257ebf"
627,11,"r1",4,2.36,5,1,4,"69dfb1b667293231fb257ebf"
628,11,"r2",6,1.948,5,0,5,"69dfb1b667293231fb257ebf"
629,11,"r1",4,1.412,5,1,4,"69dfb1b667293231fb257ebf"
630,11,"r2",7,2.203,5,0,5,"69dfb1b667293231fb257ebf"
631,11,"r1",4,2.412,5,1,4,"69dfb1b667293231fb257ebf"
632,11,"r1",3,1.715,5,1,3,"69dfb1b667293231fb257ebf"
633,11,"r2",7,1.603,5,0,5,"69dfb1b667293231fb257ebf"
634,11,"r1",2,1.485,5,1,2,"69dfb1b667293231fb257ebf"
635,11,"r2",6,2.41,5,0,5,"69dfb1b667293231fb257ebf"
636,11,"r2",8,1.176,5,0,5,"69dfb1b667293231fb257ebf"
637,11,"r1",3,1.562,5,1,3,"69dfb1b667293231fb257ebf"
638,11,"r1",6,2.572,5,1,6,"69dfb1b667293231fb257ebf"
639,11,"r1",2,1.148,5,1,2,"69dfb1b667293231fb257ebf"
640,11,"r2",7,2.73,5,0,5,"69dfb1b667293231fb257ebf"
641,11,"r2",7,1.082,5,0,5,"69dfb1b667293231fb257ebf"
642,11,"r2",8,4.804,5,0,5,"69dfb1b667293231fb257ebf"
643,11,"r2",3,3.656,5,0,5,"69dfb1b667293231fb257ebf"
644,11,"r2",4,4.543,5,0,5,"69dfb1b667293231fb257ebf"
645,11,"r2",3,4.274,5,0,5,"69dfb1b667293231fb257ebf"
646,11,"r2",4,2.829,5,0,5,"69dfb1b667293231fb257ebf"
647,11,"r1",2,1.316,5,1,2,"69dfb1b667293231fb257ebf"
648,11,"r2",6,4.014,5,0,5,"69dfb1b667293231fb257ebf"
649,11,"r2",8,2.786,5,0,5,"69dfb1b667293231fb257ebf"
650,11,"r2",7,3.313,5,0,5,"69dfb1b667293231fb257ebf"
651,11,"r1",2,2.821,5,1,2,"69dfb1b667293231fb257ebf"
652,11,"r1",6,1.568,5,1,6,"69dfb1b667293231fb257ebf"
653,11,"r1",2,1.877,5,1,2,"69dfb1b667293231fb257ebf"
654,11,"r1",3,3.116,5,1,3,"69dfb1b667293231fb257ebf"
655,11,"r2",4,1.514,5,0,5,"69dfb1b667293231fb257ebf"
656,11,"r2",6,2.033,5,0,5,"69dfb1b667293231fb257ebf"
657,12,"r1",3,2.727,5,1,3,"69e112f785f66398ad4436bf"
658,12,"r2",8,0.786,5,0,5,"69e112f785f66398ad4436bf"
659,12,"r2",8,0.638,5,0,5,"69e112f785f66398ad4436bf"
660,12,"r2",7,2.227,5,0,5,"69e112f785f66398ad4436bf"
661,12,"r1",4,2.631,5,1,4,"69e112f785f66398ad4436bf"
662,12,"r1",2,1.502,5,1,2,"69e112f785f66398ad4436bf"
663,12,"r1",4,1.183,5,1,4,"69e112f785f66398ad4436bf"
664,12,"r1",2,1.434,5,1,2,"69e112f785f66398ad4436bf"
665,12,"r1",3,1.173,5,1,3,"69e112f785f66398ad4436bf"
666,12,"r1",3,0.771,5,1,3,"69e112f785f66398ad4436bf"
667,12,"r2",6,1.323,5,0,5,"69e112f785f66398ad4436bf"
668,12,"r2",7,1.133,5,0,5,"69e112f785f66398ad4436bf"
669,12,"r2",6,1.234,5,0,5,"69e112f785f66398ad4436bf"
670,12,"r1",6,2.29,5,1,6,"69e112f785f66398ad4436bf"
671,12,"r1",4,1.663,5,1,4,"69e112f785f66398ad4436bf"
672,12,"r2",7,1.302,5,0,5,"69e112f785f66398ad4436bf"
673,12,"r1",2,1.329,5,1,2,"69e112f785f66398ad4436bf"
674,12,"r1",2,1.094,5,1,2,"69e112f785f66398ad4436bf"
675,12,"r1",7,1.303,5,1,7,"69e112f785f66398ad4436bf"
676,12,"r1",8,0.949,5,1,8,"69e112f785f66398ad4436bf"
677,12,"r1",6,1.324,5,1,6,"69e112f785f66398ad4436bf"
678,12,"r1",3,1.346,5,1,3,"69e112f785f66398ad4436bf"
679,12,"r1",3,1.479,5,1,3,"69e112f785f66398ad4436bf"
680,12,"r1",2,0.913,5,1,2,"69e112f785f66398ad4436bf"
681,12,"r2",6,1.396,5,0,5,"69e112f785f66398ad4436bf"
682,12,"r1",3,1.316,5,1,3,"69e112f785f66398ad4436bf"
683,12,"r1",2,1.502,5,1,2,"69e112f785f66398ad4436bf"
684,12,"r2",6,0.866,5,0,5,"69e112f785f66398ad4436bf"
685,12,"r1",4,1.392,5,1,4,"69e112f785f66398ad4436bf"
686,12,"r2",8,0.768,5,0,5,"69e112f785f66398ad4436bf"
687,12,"r2",7,1.215,5,0,5,"69e112f785f66398ad4436bf"
688,12,"r2",8,1.192,5,0,5,"69e112f785f66398ad4436bf"
689,12,"r2",7,1.158,5,0,5,"69e112f785f66398ad4436bf"
690,12,"r1",4,1.164,5,1,4,"69e112f785f66398ad4436bf"
691,12,"r1",4,1.273,5,1,4,"69e112f785f66398ad4436bf"
692,12,"r1",4,1.429,5,1,4,"69e112f785f66398ad4436bf"
693,12,"r2",7,2.034,5,0,5,"69e112f785f66398ad4436bf"
