"","queryParams_PROLIFIC_PID","block","category","cr","valence","image_name","response","response_time"
"1656","69ea7eb1026754c383c71dcb","8","Objects","m",7,"objects_075_h_optimized","m",1515
"1657","69eb800832758d43f529f9af","1","People","m",8,"people_113_h_optimized","m",1528
"1658","69eb800832758d43f529f9af","1","Landscapes","z",4,"landscapes_070_h_optimized","z",2223
"1659","69eb800832758d43f529f9af","1","Animals","z",4,"animals_065_h_optimized","z",2580
"1660","69eb800832758d43f529f9af","1","Objects","m",6,"objects_193_v_optimized","m",2957
"1661","69eb800832758d43f529f9af","1","Animals","m",8,"animals_166_v_optimized","m",1289
"1662","69eb800832758d43f529f9af","1","Objects","m",6,"objects_316_h_optimized","m",2405
"1663","69eb800832758d43f529f9af","1","Animals","z",2,"animals_078_h_optimized","z",2935
"1664","69eb800832758d43f529f9af","1","Animals","m",7,"animals_202_h_optimized","m",1337
"1665","69eb800832758d43f529f9af","1","Animals","z",3,"animals_038_h_optimized","z",1414
"1666","69eb800832758d43f529f9af","1","Objects","z",4,"objects_136_h_optimized","m",3800
"1667","69eb800832758d43f529f9af","1","Objects","z",3,"objects_007_h_optimized","z",1803
"1668","69eb800832758d43f529f9af","1","Faces","z",2,"faces_365_v_optimized","z",2052
"1669","69eb800832758d43f529f9af","1","Animals","m",6,"animals_055_h_optimized","m",1552
"1670","69eb800832758d43f529f9af","1","Objects","z",2,"objects_139_h_optimized","z",1629
"1671","69eb800832758d43f529f9af","1","Landscapes","m",8,"landscapes_116_v_optimized","m",1462
"1672","69eb800832758d43f529f9af","1","Objects","m",7,"objects_063_v_optimized","m",2882
"1673","69eb800832758d43f529f9af","1","Landscapes","z",3,"landscapes_118_v_optimized","m",2012
"1674","69eb800832758d43f529f9af","1","Objects","m",7,"objects_323_h_optimized","m",1555
"1675","69eb800832758d43f529f9af","2","Landscapes","m",8,"landscapes_096_h_optimized","m",1321
"1676","69eb800832758d43f529f9af","2","Objects","z",3,"objects_004_h_optimized","m",4756
"1677","69eb800832758d43f529f9af","2","Animals","m",8,"animals_156_h_optimized","m",1949
"1678","69eb800832758d43f529f9af","2","Objects","z",2,"objects_125_h_optimized","z",3590
"1679","69eb800832758d43f529f9af","2","Objects","m",7,"objects_291_h_optimized","m",1913
"1680","69eb800832758d43f529f9af","2","People","m",8,"people_172_v_optimized","m",1658
"1681","69eb800832758d43f529f9af","2","Faces","m",6,"faces_020_h_optimized","m",1824
"1682","69eb800832758d43f529f9af","2","Objects","z",4,"objects_318_h_optimized","m",3037
"1683","69eb800832758d43f529f9af","2","Objects","m",6,"objects_061_h_optimized","m",1788
"1684","69eb800832758d43f529f9af","2","Faces","z",2,"faces_366_h_optimized","z",1177
"1685","69eb800832758d43f529f9af","2","Animals","z",3,"animals_037_h_optimized","m",1616
"1686","69eb800832758d43f529f9af","2","Faces","m",7,"faces_242_h_optimized","z",893
"1687","69eb800832758d43f529f9af","2","Objects","z",4,"objects_116_v_optimized","z",1297
"1688","69eb800832758d43f529f9af","2","Objects","m",7,"objects_052_h_optimized","m",1845
"1689","69eb800832758d43f529f9af","2","Animals","z",4,"animals_073_h_optimized","z",2157
"1690","69eb800832758d43f529f9af","2","Objects","m",6,"objects_309_h_optimized","m",1621
"1691","69eb800832758d43f529f9af","2","Landscapes","z",3,"landscapes_007_h_optimized","z",1409
"1692","69eb800832758d43f529f9af","2","Animals","z",2,"animals_077_h_optimized","z",1489
"1693","69eb800832758d43f529f9af","3","Animals","z",2,"animals_074_h_optimized","z",1475
"1694","69eb800832758d43f529f9af","3","Faces","m",6,"faces_040_h_optimized","z",1018
"1695","69eb800832758d43f529f9af","3","Faces","z",2,"faces_367_h_optimized","z",1557
"1696","69eb800832758d43f529f9af","3","Objects","z",3,"objects_001_h_optimized","z",1336
"1697","69eb800832758d43f529f9af","3","Faces","m",8,"faces_002_v_optimized","m",3918
"1698","69eb800832758d43f529f9af","3","Objects","m",7,"objects_272_h_optimized","m",1133
"1699","69eb800832758d43f529f9af","3","Objects","m",6,"objects_297_h_optimized","m",932
"1700","69eb800832758d43f529f9af","3","Faces","z",3,"faces_003_h_optimized","z",1171
"1701","69eb800832758d43f529f9af","3","People","m",6,"people_138_h_optimized","m",1221
"1702","69eb800832758d43f529f9af","3","People","z",2,"people_246__optimized","z",867
"1703","69eb800832758d43f529f9af","3","People","m",7,"people_180_h_optimized","m",1048
"1704","69eb800832758d43f529f9af","3","Faces","m",7,"faces_243_v_optimized","m",1559
"1705","69eb800832758d43f529f9af","3","Objects","z",3,"objects_157_h_optimized","z",1681
"1706","69eb800832758d43f529f9af","3","Objects","z",4,"objects_287_h_optimized","m",1236
"1707","69eb800832758d43f529f9af","3","Faces","z",4,"faces_279_h_optimized","z",847
"1708","69eb800832758d43f529f9af","3","Landscapes","m",8,"landscapes_141_h_optimized","m",912
"1709","69eb800832758d43f529f9af","3","Objects","z",4,"objects_017_v_optimized","z",654
"1710","69eb800832758d43f529f9af","4","Faces","m",8,"faces_089_h_optimized","z",827
"1711","69eb800832758d43f529f9af","4","Objects","z",4,"objects_242_h_optimized","z",963
"1712","69eb800832758d43f529f9af","4","Objects","m",7,"objects_270_h_optimized","m",1451
"1713","69eb800832758d43f529f9af","4","Faces","z",4,"faces_280_h_optimized","z",1384
"1714","69eb800832758d43f529f9af","4","Faces","z",3,"faces_007_h_optimized","z",1408
"1715","69eb800832758d43f529f9af","4","Faces","m",6,"faces_045_h_optimized","z",1745
"1716","69eb800832758d43f529f9af","4","Objects","m",8,"objects_326_h_optimized","m",1198
"1717","69eb800832758d43f529f9af","4","Faces","z",2,"faces_159_h_optimized","z",708
"1718","69eb800832758d43f529f9af","4","Objects","m",6,"objects_294_h_optimized","m",1003
"1719","69eb800832758d43f529f9af","4","Objects","z",3,"objects_011_h_optimized","z",795
"1720","69eb800832758d43f529f9af","4","People","z",4,"people_080_h_optimized","z",1289
"1721","69eb800832758d43f529f9af","4","Faces","m",7,"faces_325_v_optimized","z",981
"1722","69eb800832758d43f529f9af","4","People","z",2,"people_220_h_optimized","z",742
"1723","69eb800832758d43f529f9af","4","People","m",6,"people_163_v_optimized","m",786
"1724","69eb800832758d43f529f9af","4","People","m",7,"people_173_h_optimized","m",1573
"1725","69eb800832758d43f529f9af","4","Animals","z",2,"animals_054_h_optimized","z",1289
"1726","69eb800832758d43f529f9af","4","Objects","z",3,"objects_154_h_optimized","z",1182
"1727","69eb800832758d43f529f9af","5","Faces","m",6,"faces_062_v_optimized","m",1088
"1728","69eb800832758d43f529f9af","5","Animals","m",8,"animals_220_h_optimized","m",1209
"1729","69eb800832758d43f529f9af","5","Objects","m",8,"objects_327_h_optimized","m",1004
"1730","69eb800832758d43f529f9af","5","People","z",4,"people_073_v_optimized","z",1286
"1731","69eb800832758d43f529f9af","5","Animals","z",2,"animals_071_h_optimized","z",1668
"1732","69eb800832758d43f529f9af","5","Objects","z",3,"objects_144_h_optimized","z",1524
"1733","69eb800832758d43f529f9af","5","Faces","m",8,"faces_109_v_optimized","m",1159
"1734","69eb800832758d43f529f9af","5","People","m",6,"people_248_h_optimized","z",1355
"1735","69eb800832758d43f529f9af","5","People","z",3,"people_133_h_optimized","m",1648
"1736","69eb800832758d43f529f9af","5","Faces","z",4,"faces_037_h_optimized","z",1479
"1737","69eb800832758d43f529f9af","5","Objects","m",7,"objects_254_h_optimized","m",1273
"1738","69eb800832758d43f529f9af","5","Faces","m",7,"faces_330_v_optimized","z",804
"1739","69eb800832758d43f529f9af","5","Faces","z",3,"faces_146_h_optimized","z",1529
"1740","69eb800832758d43f529f9af","5","Objects","m",6,"objects_250_h_optimized","m",1249
"1741","69eb800832758d43f529f9af","5","People","z",2,"people_211_v_optimized","z",1463
"1742","69eb800832758d43f529f9af","5","Objects","z",4,"objects_235_h_optimized","z",1232
"1743","69eb800832758d43f529f9af","5","Faces","z",2,"faces_143_v_optimized","z",1190
"1744","69eb800832758d43f529f9af","6","Animals","m",8,"animals_201_h_optimized","m",1329
"1745","69eb800832758d43f529f9af","6","Faces","z",4,"faces_014_h_optimized","z",1241
"1746","69eb800832758d43f529f9af","6","Objects","z",3,"objects_132_h_optimized","z",1927
"1747","69eb800832758d43f529f9af","6","Objects","z",4,"objects_236_h_optimized","z",1316
"1748","69eb800832758d43f529f9af","6","Faces","m",7,"faces_347_h_optimized","z",745
"1749","69eb800832758d43f529f9af","6","Animals","m",6,"animals_150_h_optimized","m",1530
"1750","69eb800832758d43f529f9af","6","People","z",3,"people_082_h_optimized","m",3667
"1751","69eb800832758d43f529f9af","6","Objects","m",7,"objects_171_h_optimized","m",1155
"1752","69eb800832758d43f529f9af","6","Faces","z",2,"faces_010_h_optimized","z",957
"1753","69eb800832758d43f529f9af","6","Faces","z",2,"faces_145_v_optimized","z",545
"1754","69eb800832758d43f529f9af","6","Faces","z",3,"faces_291_h_optimized","z",558
"1755","69eb800832758d43f529f9af","6","Landscapes","m",6,"landscapes_069_v_optimized","m",2528
"1756","69eb800832758d43f529f9af","6","Landscapes","m",8,"landscapes_168_h_optimized","z",1228
"1757","69eb800832758d43f529f9af","6","People","z",2,"people_205_v_optimized","z",1076
"1758","69eb800832758d43f529f9af","6","Objects","m",6,"objects_203_v_optimized","m",1752
"1759","69eb800832758d43f529f9af","6","Objects","m",8,"objects_084_v_optimized","m",1321
"1760","69eb800832758d43f529f9af","6","Animals","m",7,"animals_169_h_optimized","m",789
"1761","69eb800832758d43f529f9af","7","Faces","z",2,"faces_149_v_optimized","z",1385
"1762","69eb800832758d43f529f9af","7","Animals","z",4,"animals_036_h_optimized","z",1772
"1763","69eb800832758d43f529f9af","7","Objects","z",4,"objects_215_v_optimized","z",1303
"1764","69eb800832758d43f529f9af","7","Animals","m",8,"animals_184_h_optimized","m",1386
"1765","69eb800832758d43f529f9af","7","Objects","z",3,"objects_121_v_optimized","z",1015
"1766","69eb800832758d43f529f9af","7","Landscapes","m",8,"landscapes_165_h_optimized","m",723
"1767","69eb800832758d43f529f9af","7","Animals","m",6,"animals_144_h_optimized","z",851
"1768","69eb800832758d43f529f9af","7","Animals","z",3,"animals_045_h_optimized","z",1057
"1769","69eb800832758d43f529f9af","7","Objects","m",8,"objects_077_h_optimized","m",1570
"1770","69eb800832758d43f529f9af","7","Objects","m",6,"objects_198_h_optimized","m",1007
"1771","69eb800832758d43f529f9af","7","Faces","z",4,"faces_015_h_optimized","z",1092
"1772","69eb800832758d43f529f9af","7","Faces","z",3,"faces_302_h_optimized","z",1309
"1773","69eb800832758d43f529f9af","7","Landscapes","m",6,"landscapes_042_h_optimized","m",1577
"1774","69eb800832758d43f529f9af","7","Animals","m",7,"animals_170_h_optimized","m",1200
"1775","69eb800832758d43f529f9af","7","Objects","m",7,"objects_100_v_optimized","m",1892
"1776","69eb800832758d43f529f9af","7","Faces","z",2,"faces_371_v_optimized","z",580
"1777","69eb800832758d43f529f9af","7","Landscapes","m",7,"landscapes_059_v_optimized","z",769
"1778","69eb800832758d43f529f9af","8","Animals","m",6,"animals_119_h_optimized","m",1839
"1779","69eb800832758d43f529f9af","8","Objects","z",4,"objects_156_v_optimized","z",1910
"1780","69eb800832758d43f529f9af","8","Landscapes","m",6,"landscapes_055_h_optimized","m",1392
"1781","69eb800832758d43f529f9af","8","Objects","m",6,"objects_201_v_optimized","m",1954
"1782","69eb800832758d43f529f9af","8","Landscapes","m",8,"landscapes_123_h_optimized","z",759
"1783","69eb800832758d43f529f9af","8","Objects","z",2,"objects_149_h_optimized","z",1883
"1784","69eb800832758d43f529f9af","8","Animals","m",7,"animals_206_h_optimized","z",1410
"1785","69eb800832758d43f529f9af","8","Objects","m",7,"objects_075_h_optimized","m",2003
"1786","69eb800832758d43f529f9af","8","Animals","z",3,"animals_060_h_optimized","z",1347
"1787","69eb800832758d43f529f9af","8","Landscapes","z",3,"landscapes_004_h_optimized","m",6139
"1788","69eb800832758d43f529f9af","8","Landscapes","z",4,"landscapes_074_h_optimized","z",907
"1789","69eb800832758d43f529f9af","8","People","m",8,"people_110_h_optimized","m",1124
"1790","69eb800832758d43f529f9af","8","Objects","z",3,"objects_022_h_optimized","z",1873
"1791","69eb800832758d43f529f9af","8","Faces","z",2,"faces_364_v_optimized","z",558
"1792","69eb800832758d43f529f9af","8","Animals","m",8,"animals_177_h_optimized","m",1349
"1793","69eb800832758d43f529f9af","8","Animals","z",4,"animals_052__optimized","z",1193
"1794","69eb800832758d43f529f9af","8","Landscapes","m",7,"landscapes_143_h_optimized","m",1713
"1795","69ee792c66e99d9dc5c7793f","1","Animals","z",3,"animals_038_h_optimized","z",1116
"1796","69ee792c66e99d9dc5c7793f","1","Animals","m",7,"animals_202_h_optimized","m",699
"1797","69ee792c66e99d9dc5c7793f","1","Objects","m",6,"objects_316_h_optimized","m",738
"1798","69ee792c66e99d9dc5c7793f","1","Objects","m",7,"objects_323_h_optimized","m",882
"1799","69ee792c66e99d9dc5c7793f","1","Animals","z",4,"animals_065_h_optimized","z",1086
"1800","69ee792c66e99d9dc5c7793f","1","Objects","z",3,"objects_007_h_optimized","m",1159
"1801","69ee792c66e99d9dc5c7793f","1","Landscapes","m",8,"landscapes_116_v_optimized","m",1067
"1802","69ee792c66e99d9dc5c7793f","1","Animals","z",2,"animals_078_h_optimized","z",1329
"1803","69ee792c66e99d9dc5c7793f","1","People","m",8,"people_113_h_optimized","m",1608
"1804","69ee792c66e99d9dc5c7793f","1","Faces","z",2,"faces_365_v_optimized","z",1915
"1805","69ee792c66e99d9dc5c7793f","1","Animals","m",8,"animals_166_v_optimized","m",1087
"1806","69ee792c66e99d9dc5c7793f","1","Objects","z",4,"objects_136_h_optimized","z",714
"1807","69ee792c66e99d9dc5c7793f","1","Landscapes","z",3,"landscapes_118_v_optimized","z",1746
"1808","69ee792c66e99d9dc5c7793f","1","Objects","m",6,"objects_193_v_optimized","m",874
"1809","69ee792c66e99d9dc5c7793f","1","Objects","m",7,"objects_063_v_optimized","z",1375
"1810","69ee792c66e99d9dc5c7793f","1","Objects","z",2,"objects_139_h_optimized","z",1417
"1811","69ee792c66e99d9dc5c7793f","1","Animals","m",6,"animals_055_h_optimized","m",2826
"1812","69ee792c66e99d9dc5c7793f","1","Landscapes","z",4,"landscapes_070_h_optimized","z",1866
"1813","69ee792c66e99d9dc5c7793f","2","Animals","z",2,"animals_077_h_optimized","z",1373
"1814","69ee792c66e99d9dc5c7793f","2","Landscapes","m",8,"landscapes_096_h_optimized","m",692
"1815","69ee792c66e99d9dc5c7793f","2","Objects","m",7,"objects_291_h_optimized","m",692
"1816","69ee792c66e99d9dc5c7793f","2","Objects","z",2,"objects_125_h_optimized","z",846
"1817","69ee792c66e99d9dc5c7793f","2","Faces","m",6,"faces_020_h_optimized","m",848
"1818","69ee792c66e99d9dc5c7793f","2","Animals","z",3,"animals_037_h_optimized","m",697
"1819","69ee792c66e99d9dc5c7793f","2","Objects","m",6,"objects_309_h_optimized","m",1179
"1820","69ee792c66e99d9dc5c7793f","2","People","m",8,"people_172_v_optimized","m",774
"1821","69ee792c66e99d9dc5c7793f","2","Faces","m",7,"faces_242_h_optimized","z",953
"1822","69ee792c66e99d9dc5c7793f","2","Landscapes","z",3,"landscapes_007_h_optimized","m",636
"1823","69ee792c66e99d9dc5c7793f","2","Objects","m",6,"objects_061_h_optimized","m",649
"1824","69ee792c66e99d9dc5c7793f","2","Objects","z",3,"objects_004_h_optimized","z",737
"1825","69ee792c66e99d9dc5c7793f","2","Objects","m",7,"objects_052_h_optimized","z",859
"1826","69ee792c66e99d9dc5c7793f","2","Objects","z",4,"objects_116_v_optimized","m",711
"1827","69ee792c66e99d9dc5c7793f","2","Animals","z",4,"animals_073_h_optimized","m",932
"1828","69ee792c66e99d9dc5c7793f","2","Objects","z",4,"objects_318_h_optimized","m",765
"1829","69ee792c66e99d9dc5c7793f","2","Faces","z",2,"faces_366_h_optimized","z",965
"1830","69ee792c66e99d9dc5c7793f","2","Animals","m",8,"animals_156_h_optimized","m",982
"1831","69ee792c66e99d9dc5c7793f","3","Objects","m",7,"objects_272_h_optimized","m",991
"1832","69ee792c66e99d9dc5c7793f","3","Faces","m",6,"faces_040_h_optimized","m",1419
"1833","69ee792c66e99d9dc5c7793f","3","Objects","z",3,"objects_157_h_optimized","z",2261
"1834","69ee792c66e99d9dc5c7793f","3","Faces","z",4,"faces_279_h_optimized","z",819
"1835","69ee792c66e99d9dc5c7793f","3","Animals","z",2,"animals_074_h_optimized","z",1236
"1836","69ee792c66e99d9dc5c7793f","3","Landscapes","m",8,"landscapes_141_h_optimized","z",745
"1837","69ee792c66e99d9dc5c7793f","3","Objects","m",6,"objects_297_h_optimized","m",831
"1838","69ee792c66e99d9dc5c7793f","3","People","m",6,"people_138_h_optimized","z",738
"1839","69ee792c66e99d9dc5c7793f","3","Objects","z",4,"objects_287_h_optimized","z",1396
"1840","69ee792c66e99d9dc5c7793f","3","Faces","z",2,"faces_367_h_optimized","z",999
"1841","69ee792c66e99d9dc5c7793f","3","Faces","m",8,"faces_002_v_optimized","z",1308
"1842","69ee792c66e99d9dc5c7793f","3","Objects","z",4,"objects_017_v_optimized","z",859
"1843","69ee792c66e99d9dc5c7793f","3","People","m",7,"people_180_h_optimized","m",1893
"1844","69ee792c66e99d9dc5c7793f","3","People","z",2,"people_246__optimized","z",2186
"1845","69ee792c66e99d9dc5c7793f","3","Objects","z",3,"objects_001_h_optimized","m",1780
"1846","69ee792c66e99d9dc5c7793f","3","Faces","z",3,"faces_003_h_optimized","z",3307
"1847","69ee792c66e99d9dc5c7793f","3","Faces","m",7,"faces_243_v_optimized","m",1189
"1848","69ee792c66e99d9dc5c7793f","4","Faces","z",4,"faces_280_h_optimized","z",818
"1849","69ee792c66e99d9dc5c7793f","4","Objects","m",6,"objects_294_h_optimized","z",937
"1850","69ee792c66e99d9dc5c7793f","4","Faces","z",2,"faces_159_h_optimized","z",985
"1851","69ee792c66e99d9dc5c7793f","4","Objects","m",8,"objects_326_h_optimized","m",1146
"1852","69ee792c66e99d9dc5c7793f","4","Faces","m",6,"faces_045_h_optimized","z",1106
"1853","69ee792c66e99d9dc5c7793f","4","Faces","m",7,"faces_325_v_optimized","z",747
"1854","69ee792c66e99d9dc5c7793f","4","Faces","m",8,"faces_089_h_optimized","m",784
"1855","69ee792c66e99d9dc5c7793f","4","Faces","z",3,"faces_007_h_optimized","z",715
"1856","69ee792c66e99d9dc5c7793f","4","Objects","z",4,"objects_242_h_optimized","m",1162
"1857","69ee792c66e99d9dc5c7793f","4","Objects","z",3,"objects_011_h_optimized","z",1457
"1858","69ee792c66e99d9dc5c7793f","4","People","m",7,"people_173_h_optimized","z",1286
"1859","69ee792c66e99d9dc5c7793f","4","People","z",4,"people_080_h_optimized","z",1196
"1860","69ee792c66e99d9dc5c7793f","4","Animals","z",2,"animals_054_h_optimized","m",2071
"1861","69ee792c66e99d9dc5c7793f","4","Objects","m",7,"objects_270_h_optimized","z",2609
"1862","69ee792c66e99d9dc5c7793f","4","People","m",6,"people_163_v_optimized","z",1600
"1863","69ee792c66e99d9dc5c7793f","4","Objects","z",3,"objects_154_h_optimized","z",1077
"1864","69ee792c66e99d9dc5c7793f","4","People","z",2,"people_220_h_optimized","z",893
"1865","69ee792c66e99d9dc5c7793f","5","Faces","m",6,"faces_062_v_optimized","z",1611
"1866","69ee792c66e99d9dc5c7793f","5","Faces","m",7,"faces_330_v_optimized","z",1167
"1867","69ee792c66e99d9dc5c7793f","5","People","z",2,"people_211_v_optimized","z",1697
